user_type,sleep_hours,sleep_quality,screen_time,workload,energy_level,stress_level,previous_focus_hours,eye_strain,eye_discomfort,head_discomfort,mental_fatigue,neck_back_discomfort,difficulty_concentrating,focus_hours
Professional,7.030186164596998,5,6.071476204233025,3,5,2,3.496620234674242,1,0,0,3,4,0,3.3162571771810376
Professional,8.307575714684319,5,2.693935681407211,3,5,3,5.31801284822225,0,0,2,5,0,3,3.090961780942261
Student,4.0891233251995605,2,10.37148748946547,5,1,5,1.0027307885585346,3,3,4,5,2,5,0.0
Professional,5.074300210107192,2,7.264519925399294,3,2,5,2.802685150146772,2,1,3,3,2,5,0.0
Professional,4.762381507004724,3,11.12340409404063,5,2,5,2.4331118619786913,5,5,4,4,3,5,0.0
Student,5.017432099523983,2,8.36204276356364,3,2,4,2.9800870754397257,1,0,3,5,3,5,0.0
Student,8.225014426291594,4,5.375366131465353,5,4,3,7.438654469305207,1,1,2,4,0,3,3.668122161723951
Student,6.75677057669092,4,6.283586009475192,3,5,2,3.129978211354155,2,2,0,2,3,0,2.7233597997603796
Student,4.379100935682247,2,9.581059449609846,5,3,4,3.616530005095453,2,3,0,3,5,3,0.0
Professional,6.370756673218138,2,7.630695208880014,4,2,4,3.8060555956207667,1,2,0,4,5,5,0.0
Professional,6.069500082329389,2,9.296048593316584,3,2,4,2.3064492478892396,3,2,3,1,2,3,0.0
Student,7.323596727172951,5,5.844486428615602,3,4,2,5.2724094589247255,1,0,2,3,1,0,3.680000761682441
Professional,7.657710506265809,5,2.4248376345675777,3,4,2,5.3505152809017735,0,0,0,1,0,0,6.735071631674372
Student,7.150575644662126,5,5.269968287471746,3,5,3,5.162918764755696,0,0,1,1,1,0,4.435399438494399
Student,6.694630979390635,4,5.6387342959110285,3,3,3,5.39167495815501,1,0,1,3,3,4,1.245482843717575
Student,4.593792207943057,2,7.411881176439393,5,2,4,2.4165279824532604,2,2,3,4,4,5,0.0
Student,8.320238560493262,5,6.497947990816048,2,3,2,4.966937849009351,0,1,1,1,3,1,4.5202352681040345
Professional,4.83114725529003,1,5.731327263742406,2,1,5,2.442683519562948,1,1,3,3,2,5,0.0
Student,7.386424937304801,3,6.690388761973665,3,4,3,4.006842550314852,0,0,1,3,2,2,3.3180366102315766
Student,6.365360569840358,3,8.760600608680695,4,2,5,2.534204271281942,3,2,4,5,3,5,0.0
Student,7.438304670584704,5,4.998879204350038,3,3,2,4.848204433600332,2,2,0,1,4,0,5.140789264501835
Professional,6.50592909366381,3,6.947265988496539,2,4,3,4.894171056842932,2,3,1,2,0,0,1.6911344983689802
Student,6.729615522649431,4,3.623356187970978,3,4,3,5.215474079861122,0,0,1,4,2,1,3.9194366889020977
Student,7.850231766612662,4,4.192186290981853,3,3,3,5.313708003291131,3,2,0,3,1,2,1.8235689766518721
Professional,6.7420190753468425,4,4.7438455109554845,2,3,3,3.388248019559066,2,3,1,2,0,0,2.535818184878195
Student,7.496281704878024,3,6.284044403153586,3,4,3,3.0561120515753664,1,1,2,3,3,1,1.6209597464043517
Professional,5.262055409791408,1,9.093120075338454,4,1,4,2.561811035483849,4,4,2,5,5,5,0.0
Professional,7.2065199980693535,5,5.857620750916722,2,5,3,3.5926920215932228,0,1,0,4,3,3,2.205765427465228
Professional,4.6838108648605346,1,10.382101640682428,5,3,5,3.831115130556481,4,3,2,5,5,5,0.0
Student,6.286568136500723,2,7.952586810041687,5,1,4,2.1451334461107776,5,5,3,3,3,5,0.0
Student,5.657117905820588,1,8.606473101329598,2,1,5,1.2331324304981357,2,1,3,2,4,5,0.0
Student,5.351465357609919,2,9.122331889169963,4,2,5,3.851092270356955,2,2,2,5,3,5,0.0
Professional,4.866905751791813,2,7.150070865228994,4,2,5,2.5037617847152926,2,2,2,2,4,4,0.0
Student,8.133042540862688,4,3.130449293217661,2,4,3,3.1211533114958345,0,0,2,1,3,0,3.684632370825917
Professional,8.453254058098743,5,5.78144452114724,3,5,2,5.359412957959241,0,0,1,0,2,0,5.995770957561901
Professional,5.9973621586369745,1,6.3300523354248295,2,2,5,3.759000253315147,1,1,3,3,3,4,0.0
Professional,6.80890546870917,5,6.269682875913812,3,3,2,5.036218814907485,1,0,1,4,2,3,2.70049670027444
Professional,7.300272426998196,5,4.3786428699455655,2,3,2,5.9893950157039395,3,2,1,1,4,2,4.290005237641227
Student,7.275896637624676,4,6.220028389531951,3,3,3,5.916449616429299,1,2,1,2,5,1,0.6348885219641609
Professional,7.393994624037049,3,6.262420237627522,2,4,2,4.022967934455934,2,3,0,0,4,0,2.7298319499888732
Professional,8.419117967596714,4,6.232253754188669,2,5,2,3.977061850060922,1,1,1,3,2,0,5.0803488728692745
Professional,8.767234859894307,5,5.094320922398614,3,5,1,5.973498570205171,1,2,2,2,3,0,6.489590468548706
Professional,8.047341372221316,3,6.29647974022391,2,5,2,4.53722352136445,2,2,1,1,1,0,3.7559367838655264
Student,7.780496408151037,5,3.9410723043054205,3,4,3,6.626763142413824,0,0,3,2,2,2,3.8087772421491346
Professional,7.485310778857565,3,3.462402989370367,3,4,3,3.6458950201033384,0,0,1,2,1,0,4.237579590316313
Student,8.377500650365503,3,3.5616273546207817,2,3,2,5.099487445426021,0,1,1,3,2,1,3.5285804868357067
Professional,6.601864057925479,3,6.565472968777884,3,1,5,1.7584443609910583,1,1,2,3,3,5,0.0
Professional,7.830783623628794,5,4.868006723789608,3,5,2,4.050866796344355,1,0,1,1,3,0,5.06190098339892
Student,6.597688337355333,2,9.846764711330525,4,1,4,1.6673686450057628,1,1,1,3,5,4,0.0
Student,5.904823748544684,1,8.499762604947245,4,3,5,1.1042489073799724,2,3,3,5,4,5,0.0
Student,8.370254101915137,4,4.369897821731217,2,5,2,5.204915746765461,0,0,0,3,1,0,6.020147647782987
Professional,6.907917621663483,2,5.952315683559912,2,1,3,3.301098814638347,1,0,1,1,2,3,0.13977195949439175
Professional,7.3839466912716665,4,5.651066572884772,2,3,3,5.260224464569483,1,2,2,2,3,1,2.1681034362909974
Student,5.404053686428056,1,8.437168209304865,3,2,4,3.9219494624720403,1,2,2,3,4,5,0.0
Professional,6.779167105926291,3,6.0849140997366264,2,5,3,3.5742135548695626,3,2,1,2,5,0,2.204566457440237
Professional,6.653602612547596,3,6.74282756332767,2,1,5,3.0149328390182744,1,0,2,3,5,5,0.0
Student,6.994203362348113,3,5.550959932627784,2,3,3,3.036212408474203,1,2,2,2,2,2,0.4745815575153235
Student,5.113803505704569,3,7.422619564295282,5,2,5,3.442696186878216,2,1,3,5,3,5,0.0
Student,8.930216176252344,5,4.176039553849246,3,5,1,5.928069232896115,0,0,0,2,0,0,8.975530792833426
Professional,4.86729588326954,2,7.282850340131042,4,1,5,2.9322075355450554,3,3,3,2,3,5,0.0
Student,5.534058136373317,1,8.469248371565758,3,2,4,3.5576770649833667,2,3,3,2,3,4,0.0
Professional,6.658781364781781,1,6.907488672183289,4,2,4,1.701382906841869,0,0,2,3,4,5,0.0
Student,5.904259293062269,1,9.779914024588333,3,2,3,2.0195243593144325,3,4,1,4,4,5,0.0
Professional,7.258213209987886,5,4.630354018748866,2,5,3,4.649898003942185,1,0,2,2,2,0,4.980644195549786
Professional,8.350509454039402,4,6.728051965106415,3,5,2,5.519609828891381,1,2,0,1,4,0,2.9201776593511517
Professional,8.03224494882246,3,6.635625596079402,2,4,3,5.844194678221331,3,3,1,4,2,1,1.8999884465733292
Student,4.96755556141156,2,11.488806950427255,4,2,5,1.9345377216678354,4,5,3,4,5,5,0.0
Professional,4.127158564703317,1,10.475990052210763,5,2,5,1.1840237623378553,5,5,3,5,5,5,0.0
Student,4.83480470244624,1,7.82195118909218,4,3,5,2.61499185484979,4,5,3,5,4,5,0.0
Professional,8.135864043754816,4,3.9019325887149425,2,3,2,3.525710865674225,1,2,0,0,1,0,4.887506461338113
Professional,8.881945160125825,5,3.3769752577445398,3,4,2,7.873678482187025,0,1,2,2,0,0,7.19771707255027
Professional,8.277693682313451,5,5.977870727813407,2,3,3,5.166674089664522,1,0,3,2,3,2,2.632058166329716
Professional,8.489398267227132,3,3.5648542515656962,3,5,2,4.990756623230595,1,2,0,3,1,2,4.984453312719793
Student,4.439806483177222,2,7.437333848318074,4,2,5,3.855159778097151,3,4,3,4,3,5,0.0
Student,8.707188351542282,5,5.092858664044502,4,5,3,6.086470799599718,1,2,0,4,2,1,5.317153386450737
Student,8.170951001288655,4,2.639000814354208,5,4,2,6.063076209067187,1,0,2,3,0,0,5.3500306287014014
Student,8.697388522792096,5,4.031796733491024,4,4,2,5.392839667547558,2,1,0,2,1,0,4.956870158867545
Professional,7.3053103060660955,4,6.559354126003889,3,5,2,5.441093344615863,4,3,2,2,2,0,3.852299746342824
Student,5.049905606378067,3,9.893164904585408,5,1,4,1.6869614481958426,4,4,2,4,3,5,0.0
Professional,6.643337433554792,4,5.622991648098157,2,5,3,5.573799175344647,2,3,1,3,3,0,2.883436765990415
Student,6.344466595464325,1,9.265544878797108,5,2,4,2.8738838921318224,2,2,2,4,4,5,0.0
Professional,5.595611485918619,3,7.887981376845698,5,1,5,1.899135495244454,4,5,3,5,2,5,0.0
Student,6.8563112913458415,3,5.4742078863218815,2,3,3,5.945886405330353,0,0,2,2,1,1,3.557761875079706
Student,7.236387679615003,5,5.8045496840595145,3,3,2,3.7509144542716437,3,2,2,3,5,2,1.656278789100393
Student,5.944218848455893,3,8.795060724779537,3,2,4,3.644108138015882,3,4,3,5,2,5,0.0
Student,5.587276284928335,1,8.127420084831689,3,1,3,1.4845031945341158,2,1,1,2,4,3,0.0
Student,5.386576742140022,2,11.949413688911534,4,3,5,1.7534005617538944,5,5,3,5,5,5,0.0
Student,7.703346579691158,4,3.9450350408979467,3,5,3,5.257456286841004,2,3,1,3,0,0,3.8211113792036575
Student,8.098258215264241,3,3.92153425903139,3,4,2,3.336423451361935,1,1,2,2,2,0,3.2300104090407236
Professional,5.480275087304913,3,8.702957039614773,4,2,5,2.8654966676804605,0,0,3,4,5,5,0.0
Student,5.256017146362734,2,6.132878852797196,4,1,5,1.7040319704262867,0,0,2,4,0,5,0.0
Student,6.595325352427516,5,3.492432758024617,2,3,3,4.32114877189713,0,0,1,2,0,3,2.187607935219896
Student,8.884208435406038,4,4.716694486660985,5,5,1,6.640973731581125,1,1,1,2,2,0,7.087426247739792
Student,7.2945546521143445,4,4.5378481957244095,2,3,3,3.640249152688493,3,4,1,2,1,0,1.7072771579027766
Professional,6.8145200136595125,1,5.781699626893823,4,2,4,1.2128586675715476,0,0,3,3,2,5,0.0
Student,5.298603688939343,3,7.566222496080686,4,3,4,1.3471880644943213,0,0,0,5,2,5,0.0
Student,7.500321139753554,4,2.740099910219105,3,5,2,7.111987836535079,0,1,0,2,0,1,6.292119500730026
Student,7.1270905250834495,5,5.641227177487898,3,5,2,4.182790641582693,1,2,0,2,3,0,4.658991074560119
Student,7.293414937664058,4,5.017658249749475,4,4,3,5.279219959399667,0,0,1,2,1,0,3.2473239073018436
Professional,8.26281162523932,5,5.977195130456189,3,5,3,5.82958059397348,1,2,1,3,2,0,4.850209662259442
Student,6.979126872704283,5,5.803544013907205,2,4,2,4.842254931758965,2,1,0,2,1,1,4.62930372634757
Professional,6.785918143171852,3,5.599765304243466,3,2,4,1.7854541874857193,2,3,3,4,1,5,0.0
Professional,5.046733169991132,2,9.6024951929443,2,2,3,3.3423366624038273,4,5,2,3,4,3,0.0
Professional,6.331733964777898,2,9.140167623424434,2,2,5,1.3060775578451571,4,4,3,3,5,4,0.0
Professional,8.519126258189187,4,2.949210607562023,3,5,3,6.690619657504086,1,2,3,4,1,2,4.75705381123111
Student,4.630555541194849,1,6.903420012486081,2,1,3,3.055580213185491,2,1,0,2,1,5,0.0
Student,7.391377573972161,5,5.854352328014225,3,5,2,3.844707924892509,1,2,1,1,2,0,4.5282917325746235
Student,6.677845194989156,5,6.153704995500038,2,3,3,3.651111525228106,0,1,1,5,1,5,0.8444236272720789
Professional,7.452732278842589,3,3.2113526404616914,3,5,2,5.179023473419821,1,2,3,1,1,0,4.246453080285464
Professional,8.437630625337775,5,3.4538907559738377,4,5,1,7.937568982125964,0,0,0,3,1,0,8.104853918354959
Professional,6.119291272873308,3,7.610250775684244,4,1,5,3.864232859447298,1,2,3,4,5,5,0.0
Student,6.659942762885809,3,4.24138599180902,2,4,2,3.4994472239287955,1,1,1,2,1,0,3.4179570369989323
Professional,4.620861516745185,2,11.150174214782666,5,3,4,1.5558721582105104,2,1,3,4,5,3,0.0
Professional,6.180092725207292,3,5.363312008272637,2,1,4,3.2658372971589107,2,1,2,4,1,5,0.0
Professional,4.257376130790605,2,11.731203380125699,5,1,5,1.8953006663629368,3,2,4,4,4,5,0.0
Professional,7.433295471377887,3,5.930060230589933,3,3,2,3.9238679973373864,1,1,1,3,2,3,0.6464081964109274
Student,7.473450884866618,5,6.762151481426004,2,4,2,5.995091314385023,1,1,1,1,3,0,5.905833884915371
Professional,6.544179957420442,4,3.015718416326011,3,5,3,5.533735755400338,0,1,3,4,0,0,4.320392627629321
Professional,6.512332774046035,3,5.923715679494967,3,3,2,3.5171422670081185,2,3,0,4,3,2,0.13300731214067002
Student,8.057507460186992,4,5.076701683013811,4,4,2,7.844784571983307,1,2,0,5,3,3,2.687408382850749
Student,7.010806982162628,5,4.269004419514577,3,5,2,6.277944533173889,0,1,0,4,3,2,3.979862156097807
Professional,7.755851186065362,5,2.2872530558724935,4,5,2,5.303675062576296,0,0,0,1,4,0,5.607845611154219
Professional,5.906143905656714,1,9.272106431144945,5,1,5,2.2539178254132746,3,4,2,4,3,5,0.0
Professional,6.13843770752347,1,9.350703528737002,3,1,3,3.8033034838656814,2,3,2,3,4,5,0.0
Student,8.195222799384474,3,6.512437400742282,3,3,2,4.528996764151206,3,3,0,2,2,1,3.3207472447721047
Student,6.337146608691871,3,9.648381259028831,4,2,4,1.2545770101084797,4,3,1,0,4,2,0.0
Professional,5.014652275934706,1,5.7373335339989495,2,1,4,3.4108743965762125,0,1,1,3,2,4,0.0
Professional,6.717128911689298,4,6.76762328259548,3,3,3,5.351458337348058,2,2,1,2,3,2,0.823211768231705
Professional,7.7443821692039965,5,5.232656056939442,2,3,2,4.505152258433513,2,2,1,2,2,1,2.5666714176170364
Professional,6.317521477620159,1,7.362741218851983,2,2,3,1.5305705835534769,2,2,0,2,2,2,0.0
Professional,7.588083964524304,4,4.125798406132503,2,5,3,4.328797212292204,0,0,3,1,3,0,5.401720063426968
Student,7.284354339162064,4,4.57280901458308,5,5,1,6.739283224976376,1,2,0,4,4,1,4.3378759738465975
Professional,8.10988730527997,3,5.669875676779571,3,3,3,3.0061068057042926,2,3,0,4,1,2,0.6494030648261034
Professional,8.735530302093402,4,3.189160307924847,5,5,2,7.48866579223622,0,0,2,2,1,0,6.772263743765993
Student,8.086604074354716,4,3.7657246625830805,3,4,3,3.3882376040994293,1,0,1,2,2,0,3.319555109249034
Student,7.585509176779001,5,6.776327433503125,2,4,2,3.982055899134657,2,1,0,1,3,0,5.710203470006855
Professional,8.51570835904829,5,4.6869791716651665,3,5,1,6.29810255386129,0,1,0,3,2,0,5.808824866233009
Professional,8.332868430676271,5,6.211279674789711,3,3,2,5.077356410193697,2,3,1,4,2,3,3.0559936213849594
Student,4.851419371526445,3,11.552180578265833,4,1,4,1.4531005000801152,3,2,1,4,4,5,0.0
Professional,6.604261705141082,4,3.18964992023848,3,3,3,4.540341202233421,1,0,0,2,1,1,2.3713522748444946
Professional,7.945049768797775,4,6.42190620589707,2,4,3,4.444321825425325,3,2,1,4,3,3,1.0789517729915088
Professional,7.177677321315072,3,6.205014075316496,2,3,2,3.476639550016634,3,3,1,1,2,0,3.753400662491013
Student,7.08319439908457,4,3.671309360427289,2,4,3,4.723091271548039,1,0,2,3,3,1,2.786348210972071
Professional,5.54917254600276,3,6.085128904590427,3,1,3,2.3419862730213,0,0,3,5,2,5,0.0
Student,7.679547307197954,4,5.396521805063983,3,4,2,5.320291526592865,0,1,2,3,3,0,4.114451847763645
Professional,6.060446283706875,3,7.188171879422613,4,2,4,1.7692574745663276,2,1,2,4,3,5,0.0
Student,8.37064042164797,4,4.813596848588148,2,5,3,4.321104601270803,0,0,0,2,3,0,5.696757473475059
Student,7.46427882253723,4,4.2179180760727935,3,4,3,3.684682997808695,1,2,1,2,1,2,1.2008798067324213
Professional,5.275906646479013,1,5.350267429046826,2,1,4,1.301563164039274,2,3,1,4,2,5,0.0
Student,7.781422110368719,4,6.1889743339487655,2,4,3,5.906563413870801,2,1,1,4,3,3,2.154884504428695
Student,6.343833518577566,1,9.519422728091623,2,2,4,1.1706839901992043,5,5,2,2,5,2,0.0
Student,7.856698390288534,5,6.320590472847181,2,4,3,3.3354065741026684,2,2,1,1,2,0,3.347549709527405
Professional,7.140224049460534,4,2.0589820578425164,5,4,1,6.254264663274869,0,0,0,3,0,0,6.340289079682586
Student,5.707623097509887,2,9.017266322942326,4,2,4,3.952816964464346,4,4,1,2,4,3,0.0
Student,4.615370925789849,3,8.5342835106131,4,1,5,3.205797202536886,4,4,3,4,4,5,0.0
Student,6.464418363133834,2,8.198541726728875,5,2,4,2.2296715403866916,3,3,2,5,4,5,0.0
Student,4.577470536530202,1,7.1019974060236795,5,1,4,2.249884413374259,2,3,3,5,4,5,0.0
Professional,8.356547921663768,5,5.587766278225481,2,5,2,3.675237855698197,0,0,0,1,2,0,6.355152466276463
Student,6.871963797941026,5,5.293808837489644,3,4,3,5.635063521694219,1,0,1,2,1,0,4.803294198621406
Student,5.935706496623466,2,5.981175163434665,4,1,5,3.293700259062229,2,2,2,4,2,5,0.0
Student,7.147500854436499,5,5.308930896239895,3,5,2,3.2403469407552663,1,0,2,3,2,0,4.496195624285622
Professional,5.1677116598187105,3,11.110979976133825,4,3,5,2.229614286937687,4,5,2,3,5,5,0.0
Professional,7.767959224941967,5,2.5997900564536027,3,5,2,6.331019576077499,1,2,0,0,0,0,7.225385929641566
Professional,7.13141692787269,5,6.337409619156583,2,5,2,5.407156675708823,0,0,0,2,1,1,6.304675578306491
Student,4.7905591381323,2,5.080598694907729,2,1,5,2.92876201753805,2,1,4,3,3,5,0.0
Professional,7.9268432717179955,5,4.652422000854749,4,4,1,6.707975229087628,2,2,0,1,2,0,5.62657650157291
Professional,4.667923256842533,1,8.318283557223193,4,2,5,3.565253603093779,3,3,4,3,4,5,0.0
Student,5.59161556282773,3,9.139628591086726,3,2,3,2.29575416396755,3,4,1,4,4,5,0.0
Student,8.344904431835172,5,4.1761477866667,3,3,3,3.2367826135655506,0,0,1,2,0,2,3.6581153569440747
Professional,8.272029322973607,5,4.552710165360818,3,3,2,3.1513593378751596,0,0,0,3,0,0,4.127046720518825
Professional,5.415750940792715,1,7.173460924923888,5,3,4,2.586293014137007,2,1,3,3,2,4,0.0
Student,6.9008824221128595,5,5.922372566354701,3,3,2,3.645930235172709,1,0,1,2,3,0,4.0169392668758475
Professional,7.578268951934515,5,3.4399106619456097,3,5,3,6.958369252395114,0,0,1,3,3,0,5.414703945036845
Student,4.984119161528249,1,8.094567785564784,4,1,5,1.7122902505827589,3,2,3,5,2,5,0.0
Student,4.394231517531186,3,10.878689356563374,4,3,4,2.266074991132887,5,4,3,4,5,4,0.0
Student,6.902335568203423,3,4.825487314097541,3,4,3,5.378208433167132,0,0,1,2,2,0,4.9019956166264045
Professional,6.46432014801864,3,6.653112839351026,2,2,4,1.4304834642184523,2,1,1,3,3,4,0.0
Professional,4.007666048707782,1,11.950047078923452,5,1,5,2.718551535631351,5,4,2,5,4,5,0.0
Professional,5.33980113975493,1,7.56621393306364,4,2,4,1.187509832003021,2,3,1,3,3,5,0.0
Professional,6.252545407368608,2,7.738271309390537,4,1,4,1.7585371356585413,3,4,2,3,3,5,0.0
Professional,5.325702757249863,1,9.584568694797703,3,2,3,2.6560346217190482,4,5,2,4,5,5,0.0
Professional,4.553012332213978,1,11.021626278214779,4,1,4,1.0972701689058795,3,4,1,5,5,5,0.0
Student,7.311144107719973,4,3.361816979679442,5,5,1,7.280498832697751,0,1,0,2,1,0,6.676428606487138
Student,6.202922927091846,3,7.605750178270552,3,2,3,3.2750462267005482,3,4,1,3,4,5,0.0
Student,8.220135386600829,5,6.63711252275879,2,3,2,4.585013596506611,3,2,2,2,4,1,2.8050619003719426
Professional,5.142178275710149,2,11.685189359338377,5,1,5,2.101420627778351,3,2,2,4,5,5,0.0
Professional,6.897005786563353,2,5.009421724754153,3,2,4,3.1012016227858297,1,0,2,2,3,2,0.20790609357512524
Student,4.367954924516315,3,9.796285789051012,5,2,4,3.7475001467241333,2,1,0,4,5,5,0.0
Professional,8.872253887061529,4,2.6073516207923384,5,4,1,5.6345239636306985,0,0,0,3,0,0,5.883120491936502
Professional,6.220684913978213,2,5.032712368823023,2,2,3,3.9044868139512507,0,0,0,2,2,2,1.1223587669412856
Professional,7.810875059270975,4,5.660300444292048,3,5,2,7.538514123799735,1,0,1,2,2,0,6.269551669601355
Professional,8.863114480636739,4,4.779599860037783,5,4,1,7.949138283107695,2,1,0,1,1,0,6.203557815318502
Student,5.199545688863344,1,5.542220192824208,2,2,5,1.1475230213993386,2,3,2,3,2,5,0.0
Professional,6.0818544524499565,3,9.70963947424655,3,1,3,1.7535370740072158,2,2,2,2,5,4,0.0
Student,5.311499140977502,1,10.404830879682024,5,2,4,3.8020932391248197,3,4,2,4,4,4,0.0
Professional,8.434764416859839,3,5.743171406427022,3,3,2,3.561650303265121,1,1,1,3,3,2,2.141285421953344
Student,5.097266676162395,3,8.680768638893419,4,1,5,1.8790997075721294,0,1,3,5,4,5,0.0
Student,7.694430977930263,5,4.836719582698988,3,5,2,6.178759923666182,1,1,0,1,2,0,5.66292691330643
Professional,4.091450917424579,2,9.745504192776163,4,1,5,3.1702944460852285,5,4,3,5,5,5,0.0
Professional,7.969029871855076,5,4.365463745355932,3,5,2,5.099933131333916,1,2,0,1,2,0,6.471299516300879
Student,4.628527635537951,2,8.570044773519335,5,2,5,1.7428327982918532,1,0,1,5,3,5,0.0
Student,8.080279625772903,5,2.18116313435256,5,4,1,6.656267542071401,0,1,0,2,1,0,7.713600146134525
Student,7.857865939989406,5,4.220271900748466,3,4,3,3.319294258954412,0,0,2,1,2,0,3.7553745320180405
Student,7.215967264897218,4,3.9598762582526903,3,4,2,7.091207832115945,0,0,0,2,0,0,5.732909560374827
Student,5.32266831630945,2,8.034500137178782,4,3,4,3.998307161615432,1,0,1,4,2,4,0.0
